FSA County,Program Year,Scenario,Records,Disbursement Amount,Minimum Payment Ratio,Maximum Payment Ratio,Minimum Additional Disbursement,Maximum Additional Disbursement
48385,2010,Payment Months (Type 3),2,69721,1.5,1.5,34860.5,34860.5
48385,2010,All Issues (Census),2,69721,1.5,1.5,34860.5,34860.5
48385,2011,Payment Months (Type 3),1,122453,3,3,244906,244906
48385,2011,All Issues (Census),1,122453,3,3,244906,244906
48385,2012,Payment Months (Type 3),1,99694,1.6666666666666667,1.6666666666666667,66462.67,66462.67
48385,2012,All Issues (Census),1,99694,1.6666666666666667,1.6666666666666667,66462.67,66462.67
48385,2013,Threshold (Type 2),4,72722,1.25,1.25,18180.5,18180.5
48385,2013,Payment Months (Type 3),1,72722,1.3333333333333333,1.3333333333333333,24240.67,24240.67
48385,2013,All Issues (Census),5,72722,1.25,1.3333333333333333,18180.5,24240.67
48385,2021,Payment Months (Type 3),2,15582,1.3333333333333333,1.3333333333333333,5194,5194
48385,2021,All Issues (Census),2,15582,1.3333333333333333,1.3333333333333333,5194,5194
48385,2022,Payment Months (Type 3),2,62520,1.25,1.25,15630,15630
48385,2022,All Issues (Census),2,62520,1.25,1.25,15630,15630
48385,2023,Payment Months (Type 3),4,76514,1.25,1.3333333333333333,19128.5,25504.67
48385,2023,All Issues (Census),4,76514,1.25,1.3333333333333333,19128.5,25504.67
48385,2025,Payment Months (Type 3),3,6231.11,1.25,1.3333333333333333,1557.78,2077.04
48385,2025,All Issues (Census),3,6231.11,1.25,1.3333333333333333,1557.78,2077.04
48387,2011,Payment Months (Type 3),4,2374102.23,1.5,3,1187051.11,4748204.46
48387,2011,All Issues (Census),4,2374102.23,1.5,3,1187051.11,4748204.46
48387,2022,Payment Months (Type 3),1,4576184,1.3333333333333333,1.3333333333333333,1525394.67,1525394.67
48387,2022,All Issues (Census),1,4576184,1.3333333333333333,1.3333333333333333,1525394.67,1525394.67
48389,2011,Payment Months (Type 3),4,713684,1.5,3,356842,1427368
48389,2011,All Issues (Census),4,713684,1.5,3,356842,1427368
48389,2012,Payment Months (Type 3),1,536209,1.25,1.25,134052.25,134052.25
48389,2012,All Issues (Census),1,536209,1.25,1.25,134052.25,134052.25
48389,2021,Payment Months (Type 3),3,269422,1.25,2.5,67355.5,404133
48389,2021,All Issues (Census),3,269422,1.25,2.5,67355.5,404133
48389,2022,Payment Months (Type 3),2,256449,1.25,2.5,64112.25,384673.5
48389,2022,All Issues (Census),2,256449,1.25,2.5,64112.25,384673.5
48389,2025,Payment Months (Type 3),3,6549.28,1.25,2.5,1637.32,9823.92
48389,2025,All Issues (Census),3,6549.28,1.25,2.5,1637.32,9823.92
48391,2012,Payment Months (Type 3),1,727450,1.6666666666666667,1.6666666666666667,484966.67,484966.67
48391,2012,All Issues (Census),1,727450,1.6666666666666667,1.6666666666666667,484966.67,484966.67
48393,2011,Payment Months (Type 3),1,621552,3,3,1243104,1243104
48393,2011,All Issues (Census),1,621552,3,3,1243104,1243104
48393,2012,Payment Months (Type 3),2,1303655,1.25,1.25,325913.75,325913.75
48393,2012,All Issues (Census),2,1303655,1.25,1.25,325913.75,325913.75
48393,2013,Payment Months (Type 3),1,1154467,1.25,1.25,288616.75,288616.75
48393,2013,All Issues (Census),1,1154467,1.25,1.25,288616.75,288616.75
48393,2014,Payment Months (Type 3),1,962879,1.25,1.25,240719.75,240719.75
48393,2014,All Issues (Census),1,962879,1.25,1.25,240719.75,240719.75
48393,2015,Boundary (Type 1),1,569923,4,4,1709769,1709769
48393,2015,All Issues (Census),1,569923,4,4,1709769,1709769
48393,2018,Payment Months (Type 3),1,665826,2.5,2.5,998739,998739
48393,2018,All Issues (Census),1,665826,2.5,2.5,998739,998739
48393,2022,Payment Months (Type 3),1,863890,2,2,863890,863890
48393,2022,All Issues (Census),1,863890,2,2,863890,863890
48393,2023,Payment Months (Type 3),1,1125703,2,2,1125703,1125703
48393,2023,All Issues (Census),1,1125703,2,2,1125703,1125703
48395,2011,Payment Months (Type 3),1,2460595.09,3,3,4921190.18,4921190.18
48395,2011,All Issues (Census),1,2460595.09,3,3,4921190.18,4921190.18
48395,2012,Payment Months (Type 3),1,3645615.45,1.25,1.25,911403.86,911403.86
48395,2012,All Issues (Census),1,3645615.45,1.25,1.25,911403.86,911403.86
48395,2023,Payment Months (Type 3),1,4202250,1.25,1.25,1050562.5,1050562.5
48395,2023,All Issues (Census),1,4202250,1.25,1.25,1050562.5,1050562.5
48397,2011,Payment Months (Type 3),3,77347,1.5,3,38673.5,154694
48397,2011,All Issues (Census),3,77347,1.5,3,38673.5,154694
48397,2014,Threshold (Type 2),2,160316,1.3333333333333333,1.3333333333333333,53438.67,53438.67
48397,2022,Payment Months (Type 3),1,68978,1.3333333333333333,1.3333333333333333,22992.67,22992.67
48397,2022,All Issues (Census),1,68978,1.3333333333333333,1.3333333333333333,22992.67,22992.67
48399,2011,Payment Months (Type 3),1,1081662,3,3,2163324,2163324
48399,2011,All Issues (Census),1,1081662,3,3,2163324,2163324
48399,2022,Payment Months (Type 3),2,2720693,1.25,1.3333333333333333,680173.25,906897.67
48399,2022,All Issues (Census),2,2720693,1.25,1.3333333333333333,680173.25,906897.67
48399,2023,Payment Months (Type 3),1,2587806,1.3333333333333333,1.3333333333333333,862602,862602
48399,2023,All Issues (Census),1,2587806,1.3333333333333333,1.3333333333333333,862602,862602
48401,2011,Payment Months (Type 3),1,361038,3,3,722076,722076
48401,2011,All Issues (Census),1,361038,3,3,722076,722076
48401,2012,Payment Months (Type 3),1,699718,1.25,1.25,174929.5,174929.5
48401,2012,All Issues (Census),1,699718,1.25,1.25,174929.5,174929.5
48403,2010,Payment Months (Type 3),2,10114,2,2,10114,10114
48403,2010,All Issues (Census),2,10114,2,2,10114,10114
48403,2011,Payment Months (Type 3),3,96411,1.5,3,48205.5,192822
48403,2011,All Issues (Census),3,96411,1.5,3,48205.5,192822
48403,2012,Payment Months (Type 3),1,161160,1.25,1.25,40290,40290
48403,2012,All Issues (Census),1,161160,1.25,1.25,40290,40290
48403,2023,Payment Months (Type 3),1,224419,1.25,1.25,56104.75,56104.75
48403,2023,All Issues (Census),1,224419,1.25,1.25,56104.75,56104.75
48403,2024,Payment Months (Type 3),2,143552.45,1.25,1.6666666666666667,35888.11,95701.63
48403,2024,All Issues (Census),2,143552.45,1.25,1.6666666666666667,35888.11,95701.63
48405,2011,Payment Months (Type 3),3,208973,1.5,3,104486.5,417946
48405,2011,All Issues (Census),3,208973,1.5,3,104486.5,417946
48405,2012,Payment Months (Type 3),1,378468,1.25,1.25,94617,94617
48405,2012,All Issues (Census),1,378468,1.25,1.25,94617,94617
48405,2023,Payment Months (Type 3),1,356560,1.25,1.25,89140,89140
48405,2023,All Issues (Census),1,356560,1.25,1.25,89140,89140
48405,2024,Payment Months (Type 3),2,182231,1.25,1.6666666666666667,45557.75,121487.33
48405,2024,All Issues (Census),2,182231,1.25,1.6666666666666667,45557.75,121487.33
48407,2011,Payment Months (Type 3),1,204251,3,3,408502,408502
48407,2011,All Issues (Census),1,204251,3,3,408502,408502
48407,2012,Payment Months (Type 3),1,271138,1.25,1.25,67784.5,67784.5
48407,2012,All Issues (Census),1,271138,1.25,1.25,67784.5,67784.5
48407,2023,Payment Months (Type 3),1,702698.73,1.25,1.25,175674.68,175674.68
48407,2023,All Issues (Census),1,702698.73,1.25,1.25,175674.68,175674.68
48409,2012,Payment Months (Type 3),1,370082,1.6666666666666667,1.6666666666666667,246721.33,246721.33
48409,2012,All Issues (Census),1,370082,1.6666666666666667,1.6666666666666667,246721.33,246721.33
48409,2013,Payment Months (Type 3),2,396337,1.25,1.6666666666666667,99084.25,264224.67
48409,2013,All Issues (Census),2,396337,1.25,1.6666666666666667,99084.25,264224.67
48411,2011,Payment Months (Type 3),1,1621441,3,3,3242882,3242882
48411,2011,All Issues (Census),1,1621441,3,3,3242882,3242882
48411,2012,Payment Months (Type 3),1,2280553,1.25,1.25,570138.25,570138.25
48411,2012,All Issues (Census),1,2280553,1.25,1.25,570138.25,570138.25
48411,2021,Payment Months (Type 3),1,819242,1.3333333333333333,1.3333333333333333,273080.67,273080.67
48411,2021,All Issues (Census),1,819242,1.3333333333333333,1.3333333333333333,273080.67,273080.67
48411,2022,Payment Months (Type 3),1,2061754.2,1.6666666666666667,1.6666666666666667,1374502.8,1374502.8
48411,2022,All Issues (Census),1,2061754.2,1.6666666666666667,1.6666666666666667,1374502.8,1374502.8
48411,2023,Payment Months (Type 3),2,2171929,1.25,1.3333333333333333,542982.25,723976.33
48411,2023,All Issues (Census),2,2171929,1.25,1.3333333333333333,542982.25,723976.33
48411,2025,Payment Months (Type 3),1,987391.61,1.3333333333333333,1.3333333333333333,329130.54,329130.54
48411,2025,All Issues (Census),1,987391.61,1.3333333333333333,1.3333333333333333,329130.54,329130.54
48413,2011,Payment Months (Type 3),4,2385093,3,3,4770186,4770186
48413,2011,All Issues (Census),4,2385093,3,3,4770186,4770186
48413,2012,Payment Months (Type 3),1,2888049,1.25,1.25,722012.25,722012.25
48413,2012,All Issues (Census),1,2888049,1.25,1.25,722012.25,722012.25
48413,2022,Payment Months (Type 3),1,2060050,1.3333333333333333,1.3333333333333333,686683.33,686683.33
48413,2022,All Issues (Census),1,2060050,1.3333333333333333,1.3333333333333333,686683.33,686683.33
48413,2025,Payment Months (Type 3),1,1234678.12,1.3333333333333333,1.3333333333333333,411559.37,411559.37
48413,2025,All Issues (Census),1,1234678.12,1.3333333333333333,1.3333333333333333,411559.37,411559.37
48415,2011,Payment Months (Type 3),1,501737,3,3,1003474,1003474
48415,2011,All Issues (Census),1,501737,3,3,1003474,1003474
48415,2012,Payment Months (Type 3),1,1174993,1.25,1.25,293748.25,293748.25
48415,2012,All Issues (Census),1,1174993,1.25,1.25,293748.25,293748.25
48415,2022,Payment Months (Type 3),2,1047410,1.25,1.6666666666666667,261852.5,698273.33
48415,2022,All Issues (Census),2,1047410,1.25,1.6666666666666667,261852.5,698273.33
48415,2023,Payment Months (Type 3),1,1203589,1.3333333333333333,1.3333333333333333,401196.33,401196.33
48415,2023,All Issues (Census),1,1203589,1.3333333333333333,1.3333333333333333,401196.33,401196.33
48417,2011,Payment Months (Type 3),1,1421378,3,3,2842756,2842756
48417,2011,All Issues (Census),1,1421378,3,3,2842756,2842756
48417,2012,Payment Months (Type 3),2,1784758.41,1.25,1.25,446189.6,446189.6
48417,2012,All Issues (Census),2,1784758.41,1.25,1.25,446189.6,446189.6
48417,2013,Payment Months (Type 3),2,1964717,1.25,1.25,491179.25,491179.25
48417,2013,All Issues (Census),2,1964717,1.25,1.25,491179.25,491179.25
48417,2022,Payment Months (Type 3),2,1845907,1.25,1.3333333333333333,461476.75,615302.33
48417,2022,All Issues (Census),2,1845907,1.25,1.3333333333333333,461476.75,615302.33
48419,2010,Payment Months (Type 3),2,3516,2,2,3516,3516
48419,2010,All Issues (Census),2,3516,2,2,3516,3516
48419,2011,Payment Months (Type 3),3,600853,1.5,3,300426.5,1201706
48419,2011,All Issues (Census),3,600853,1.5,3,300426.5,1201706
48419,2012,Payment Months (Type 3),1,1096677,1.25,1.25,274169.25,274169.25
48419,2012,All Issues (Census),1,1096677,1.25,1.25,274169.25,274169.25
48419,2024,Payment Months (Type 3),1,620642,1.3333333333333333,1.3333333333333333,206880.67,206880.67
48419,2024,All Issues (Census),1,620642,1.3333333333333333,1.3333333333333333,206880.67,206880.67
48421,2011,Payment Months (Type 3),1,203563.08,3,3,407126.16,407126.16
48421,2011,All Issues (Census),1,203563.08,3,3,407126.16,407126.16
48421,2012,Payment Months (Type 3),1,725890.01,1.25,1.25,181472.5,181472.5
48421,2012,All Issues (Census),1,725890.01,1.25,1.25,181472.5,181472.5
48421,2013,Payment Months (Type 3),1,869673.01,1.25,1.25,217418.25,217418.25
48421,2013,All Issues (Census),1,869673.01,1.25,1.25,217418.25,217418.25
48421,2014,Payment Months (Type 3),1,651739.01,1.25,1.25,162934.75,162934.75
48421,2014,All Issues (Census),1,651739.01,1.25,1.25,162934.75,162934.75
48421,2018,Payment Months (Type 3),1,395909,2.5,2.5,593863.5,593863.5
48421,2018,All Issues (Census),1,395909,2.5,2.5,593863.5,593863.5
48421,2022,Payment Months (Type 3),2,674742,1.25,2.5,168685.5,1012113
48421,2022,All Issues (Census),2,674742,1.25,2.5,168685.5,1012113
48421,2023,Payment Months (Type 3),2,629838,1.25,2.5,157459.5,944757
48421,2023,All Issues (Census),2,629838,1.25,2.5,157459.5,944757
48423,2011,Payment Months (Type 3),1,391410,3,3,782820,782820
48423,2011,All Issues (Census),1,391410,3,3,782820,782820
48423,2012,Payment Months (Type 3),1,732232,1.25,1.25,183058,183058
48423,2012,All Issues (Census),1,732232,1.25,1.25,183058,183058
48425,2011,Payment Months (Type 3),3,57957,1.5,3,28978.5,115914
48425,2011,All Issues (Census),3,57957,1.5,3,28978.5,115914
48425,2013,Payment Months (Type 3),1,94083,1.25,1.25,23520.75,23520.75
48425,2013,All Issues (Census),1,94083,1.25,1.25,23520.75,23520.75
48425,2015,Payment Months (Type 3),1,64783,1.25,1.25,16195.75,16195.75
48425,2015,All Issues (Census),1,64783,1.25,1.25,16195.75,16195.75
48425,2022,Payment Months (Type 3),2,62878,1.25,1.3333333333333333,15719.5,20959.33
48425,2022,All Issues (Census),2,62878,1.25,1.3333333333333333,15719.5,20959.33
48427,2011,Payment Months (Type 3),1,1827848.84,1.5,1.5,913924.42,913924.42
48427,2011,All Issues (Census),1,1827848.84,1.5,1.5,913924.42,913924.42
48427,2012,Payment Months (Type 3),1,2405955.71,1.6666666666666667,1.6666666666666667,1603970.47,1603970.47
48427,2012,All Issues (Census),1,2405955.71,1.6666666666666667,1.6666666666666667,1603970.47,1603970.47
48427,2013,Payment Months (Type 3),2,2616061,1.25,1.6666666666666667,654015.25,1744040.67
48427,2013,All Issues (Census),2,2616061,1.25,1.6666666666666667,654015.25,1744040.67
48427,2014,Payment Months (Type 3),1,439870,1.3333333333333333,1.3333333333333333,146623.33,146623.33
48427,2014,All Issues (Census),1,439870,1.3333333333333333,1.3333333333333333,146623.33,146623.33
48427,2020,Payment Months (Type 3),1,847106,1.6666666666666667,1.6666666666666667,564737.33,564737.33
48427,2020,All Issues (Census),1,847106,1.6666666666666667,1.6666666666666667,564737.33,564737.33
48427,2021,Payment Months (Type 3),3,815292.94,1.3333333333333333,1.6666666666666667,271764.31,543528.63
48427,2021,All Issues (Census),3,815292.94,1.3333333333333333,1.6666666666666667,271764.31,543528.63
48427,2023,Payment Months (Type 3),1,1420364,1.3333333333333333,1.3333333333333333,473454.67,473454.67
48427,2023,All Issues (Census),1,1420364,1.3333333333333333,1.3333333333333333,473454.67,473454.67
48429,2011,Payment Months (Type 3),1,1005167,3,3,2010334,2010334
48429,2011,All Issues (Census),1,1005167,3,3,2010334,2010334
48429,2012,Threshold (Type 2),2,944557,1.3333333333333333,1.3333333333333333,314852.33,314852.33
48429,2012,All Issues (Census),2,944557,1.3333333333333333,1.3333333333333333,314852.33,314852.33
48429,2014,Payment Months (Type 3),1,1574333,1.25,1.25,393583.25,393583.25
48429,2014,All Issues (Census),1,1574333,1.25,1.25,393583.25,393583.25
48429,2015,Payment Months (Type 3),1,1001614,1.25,1.25,250403.5,250403.5
48429,2015,All Issues (Census),1,1001614,1.25,1.25,250403.5,250403.5
48429,2022,Payment Months (Type 3),1,1371356.1,1.3333333333333333,1.3333333333333333,457118.7,457118.7
48429,2022,All Issues (Census),1,1371356.1,1.3333333333333333,1.3333333333333333,457118.7,457118.7
48431,2011,Payment Months (Type 3),1,611639,3,3,1223278,1223278
48431,2011,All Issues (Census),1,611639,3,3,1223278,1223278
48431,2012,Payment Months (Type 3),1,590817,1.25,1.25,147704.25,147704.25
48431,2012,All Issues (Census),1,590817,1.25,1.25,147704.25,147704.25
48431,2014,Threshold (Type 2),1,486080.98,4,4,1458242.94,1458242.94
48431,2022,Payment Months (Type 3),2,810719,1.25,1.3333333333333333,202679.75,270239.67
48431,2022,All Issues (Census),2,810719,1.25,1.3333333333333333,202679.75,270239.67
48431,2023,Boundary (Type 1),2,629019,4,4,1887057,1887057
48431,2023,Payment Months (Type 3),1,629019,1.3333333333333333,1.3333333333333333,209673,209673
48431,2023,All Issues (Census),3,629019,1.3333333333333333,4,209673,1887057
48433,2011,Payment Months (Type 3),1,884678,3,3,1769356,1769356
48433,2011,All Issues (Census),1,884678,3,3,1769356,1769356
48433,2012,Payment Months (Type 3),2,1364165,1.25,1.25,341041.25,341041.25
48433,2012,All Issues (Census),2,1364165,1.25,1.25,341041.25,341041.25
48433,2013,Payment Months (Type 3),2,1504420.7,1.25,1.25,376105.18,376105.18
48433,2013,All Issues (Census),2,1504420.7,1.25,1.25,376105.18,376105.18
48433,2018,Payment Months (Type 3),1,680724,1.3333333333333333,1.3333333333333333,226908,226908
48433,2018,All Issues (Census),1,680724,1.3333333333333333,1.3333333333333333,226908,226908
48433,2022,Payment Months (Type 3),2,1329724,1.25,1.6666666666666667,332431,886482.67
48433,2022,All Issues (Census),2,1329724,1.25,1.6666666666666667,332431,886482.67
48433,2023,Payment Months (Type 3),1,1516075,1.3333333333333333,1.3333333333333333,505358.33,505358.33
48433,2023,All Issues (Census),1,1516075,1.3333333333333333,1.3333333333333333,505358.33,505358.33
48435,2011,Payment Months (Type 3),1,1700100.76,3,3,3400201.52,3400201.52
48435,2011,All Issues (Census),1,1700100.76,3,3,3400201.52,3400201.52
48435,2012,Payment Months (Type 3),1,2454912,1.25,1.25,613728,613728
48435,2012,All Issues (Census),1,2454912,1.25,1.25,613728,613728
48435,2013,Payment Months (Type 3),1,2342014,1.25,1.25,585503.5,585503.5
48435,2013,All Issues (Census),1,2342014,1.25,1.25,585503.5,585503.5
48437,2011,Payment Months (Type 3),1,595367,3,3,1190734,1190734
48437,2011,All Issues (Census),1,595367,3,3,1190734,1190734
48437,2012,Payment Months (Type 3),1,1397307,1.25,1.25,349326.75,349326.75
48437,2012,All Issues (Census),1,1397307,1.25,1.25,349326.75,349326.75
48437,2013,Payment Months (Type 3),1,1720962,1.25,1.25,430240.5,430240.5
48437,2013,All Issues (Census),1,1720962,1.25,1.25,430240.5,430240.5
48437,2018,Payment Months (Type 3),1,1372874,2.5,2.5,2059311,2059311
48437,2018,All Issues (Census),1,1372874,2.5,2.5,2059311,2059311
48437,2020,Payment Months (Type 3),1,687705,1.25,1.25,171926.25,171926.25
48437,2020,All Issues (Census),1,687705,1.25,1.25,171926.25,171926.25
48437,2021,Payment Months (Type 3),1,1559280,2,2,1559280,1559280
48437,2021,All Issues (Census),1,1559280,2,2,1559280,1559280
48437,2022,Payment Months (Type 3),2,2562293,1.25,2.5,640573.25,3843439.5
48437,2022,All Issues (Census),2,2562293,1.25,2.5,640573.25,3843439.5
48437,2023,Payment Months (Type 3),1,2734232,2,2,2734232,2734232
48437,2023,All Issues (Census),1,2734232,2,2,2734232,2734232
48439,2011,Payment Months (Type 3),1,112463.15,3,3,224926.3,224926.3
48439,2011,All Issues (Census),1,112463.15,3,3,224926.3,224926.3
48439,2014,Payment Months (Type 3),1,239266,1.25,1.25,59816.5,59816.5
48439,2014,All Issues (Census),1,239266,1.25,1.25,59816.5,59816.5
48439,2015,Payment Months (Type 3),1,155040,1.25,1.25,38760,38760
48439,2015,All Issues (Census),1,155040,1.25,1.25,38760,38760
48439,2022,Payment Months (Type 3),1,115446,1.25,1.25,28861.5,28861.5
48439,2022,All Issues (Census),1,115446,1.25,1.25,28861.5,28861.5
48441,2011,Payment Months (Type 3),1,476159.17,3,3,952318.34,952318.34
48441,2011,All Issues (Census),1,476159.17,3,3,952318.34,952318.34
48441,2012,Payment Months (Type 3),1,1213078,1.25,1.25,303269.5,303269.5
48441,2012,All Issues (Census),1,1213078,1.25,1.25,303269.5,303269.5
48441,2022,Payment Months (Type 3),1,2112935,1.25,1.25,528233.75,528233.75
48441,2022,All Issues (Census),1,2112935,1.25,1.25,528233.75,528233.75
48441,2023,Payment Months (Type 3),1,1653092,1.3333333333333333,1.3333333333333333,551030.67,551030.67
48441,2023,All Issues (Census),1,1653092,1.3333333333333333,1.3333333333333333,551030.67,551030.67
48443,2011,Payment Months (Type 3),1,520068,3,3,1040136,1040136
48443,2011,All Issues (Census),1,520068,3,3,1040136,1040136
48443,2012,Payment Months (Type 3),1,703587.38,1.25,1.25,175896.84,175896.84
48443,2012,All Issues (Census),1,703587.38,1.25,1.25,175896.84,175896.84
48443,2021,Payment Months (Type 3),2,438338,1.25,1.25,109584.5,109584.5
48443,2021,All Issues (Census),2,438338,1.25,1.25,109584.5,109584.5
48443,2022,Payment Months (Type 3),2,921318,1.25,1.3333333333333333,230329.5,307106
48443,2022,All Issues (Census),2,921318,1.25,1.3333333333333333,230329.5,307106
48443,2024,Threshold (Type 2),1,795367,1.3333333333333333,1.3333333333333333,265122.33,265122.33
48443,2024,All Issues (Census),1,795367,1.3333333333333333,1.3333333333333333,265122.33,265122.33
48443,2025,Payment Months (Type 3),1,636302.77,1.6666666666666667,1.6666666666666667,424201.85,424201.85
48443,2025,All Issues (Census),1,636302.77,1.6666666666666667,1.6666666666666667,424201.85,424201.85
48445,2011,Payment Months (Type 3),1,111058,3,3,222116,222116
48445,2011,All Issues (Census),1,111058,3,3,222116,222116
48445,2012,Payment Months (Type 3),1,270238,1.25,1.25,67559.5,67559.5
48445,2012,All Issues (Census),1,270238,1.25,1.25,67559.5,67559.5
48445,2013,Payment Months (Type 3),1,286956,1.25,1.25,71739,71739
48445,2013,All Issues (Census),1,286956,1.25,1.25,71739,71739
48445,2018,Payment Months (Type 3),1,85700,1.3333333333333333,1.3333333333333333,28566.67,28566.67
48445,2018,All Issues (Census),1,85700,1.3333333333333333,1.3333333333333333,28566.67,28566.67
48445,2020,Payment Months (Type 3),1,119547,1.25,1.25,29886.75,29886.75
48445,2020,All Issues (Census),1,119547,1.25,1.25,29886.75,29886.75
48445,2021,Payment Months (Type 3),3,162225,1.25,1.6666666666666667,40556.25,108150
48445,2021,All Issues (Census),3,162225,1.25,1.6666666666666667,40556.25,108150
48445,2022,Payment Months (Type 3),2,219836,1.25,1.6666666666666667,54959,146557.33
48445,2022,All Issues (Census),2,219836,1.25,1.6666666666666667,54959,146557.33
48445,2023,Payment Months (Type 3),1,239406,1.3333333333333333,1.3333333333333333,79802,79802
48445,2023,All Issues (Census),1,239406,1.3333333333333333,1.3333333333333333,79802,79802
48447,2011,Payment Months (Type 3),1,694493,3,3,1388986,1388986
48447,2011,All Issues (Census),1,694493,3,3,1388986,1388986
48447,2012,Payment Months (Type 3),1,1288830,1.25,1.25,322207.5,322207.5
48447,2012,All Issues (Census),1,1288830,1.25,1.25,322207.5,322207.5
48447,2013,Payment Months (Type 3),2,1600624.55,1.25,1.25,400156.14,400156.14
48447,2013,All Issues (Census),2,1600624.55,1.25,1.25,400156.14,400156.14
48447,2022,Payment Months (Type 3),1,1220042,1.3333333333333333,1.3333333333333333,406680.67,406680.67
48447,2022,All Issues (Census),1,1220042,1.3333333333333333,1.3333333333333333,406680.67,406680.67
48449,2011,Payment Months (Type 3),4,439230,1.5,3,219615,878460
48449,2011,All Issues (Census),4,439230,1.5,3,219615,878460
48449,2012,Payment Months (Type 3),1,9574,1.25,1.25,2393.5,2393.5
48449,2012,All Issues (Census),1,9574,1.25,1.25,2393.5,2393.5
48451,2011,Payment Months (Type 3),1,1563116,3,3,3126232,3126232
48451,2011,All Issues (Census),1,1563116,3,3,3126232,3126232
48451,2012,Threshold (Type 2),3,1541807,1.25,1.25,385451.75,385451.75
48451,2012,Payment Months (Type 3),1,1541807,1.25,1.25,385451.75,385451.75
48451,2012,All Issues (Census),1,1541807,1.25,1.25,385451.75,385451.75
48451,2022,Payment Months (Type 3),2,1828113,1.25,1.3333333333333333,457028.25,609371
48451,2022,All Issues (Census),2,1828113,1.25,1.3333333333333333,457028.25,609371
48453,2011,Payment Months (Type 3),1,492846.92,3,3,985693.84,985693.84
48453,2011,All Issues (Census),1,492846.92,3,3,985693.84,985693.84
48453,2012,Payment Months (Type 3),1,675935,1.25,1.25,168983.75,168983.75
48453,2012,All Issues (Census),1,675935,1.25,1.25,168983.75,168983.75
48453,2022,Payment Months (Type 3),1,331018,1.25,1.25,82754.5,82754.5
48453,2022,All Issues (Census),1,331018,1.25,1.25,82754.5,82754.5
48453,2023,Payment Months (Type 3),3,302315,1.25,1.6666666666666667,75578.75,201543.33
48453,2023,All Issues (Census),3,302315,1.25,1.6666666666666667,75578.75,201543.33
48453,2024,Payment Months (Type 3),1,277286,1.3333333333333333,1.3333333333333333,92428.67,92428.67
48453,2024,All Issues (Census),1,277286,1.3333333333333333,1.3333333333333333,92428.67,92428.67
48453,2025,Payment Months (Type 3),2,135935.53,1.25,1.3333333333333333,33983.88,45311.84
48453,2025,All Issues (Census),2,135935.53,1.25,1.3333333333333333,33983.88,45311.84
48455,2011,Payment Months (Type 3),1,228585,3,3,457170,457170
48455,2011,All Issues (Census),1,228585,3,3,457170,457170
48455,2012,Payment Months (Type 3),1,418757,1.25,1.25,104689.25,104689.25
48455,2012,All Issues (Census),1,418757,1.25,1.25,104689.25,104689.25
48455,2023,Payment Months (Type 3),1,463021,1.25,1.25,115755.25,115755.25
48455,2023,All Issues (Census),1,463021,1.25,1.25,115755.25,115755.25
48457,2011,Payment Months (Type 3),3,62648,1.5,3,31324,125296
48457,2011,All Issues (Census),3,62648,1.5,3,31324,125296
48457,2012,Payment Months (Type 3),1,120881,1.25,1.25,30220.25,30220.25
48457,2012,All Issues (Census),1,120881,1.25,1.25,30220.25,30220.25
48457,2023,Payment Months (Type 3),1,317520,1.25,1.25,79380,79380
48457,2023,All Issues (Census),1,317520,1.25,1.25,79380,79380
48457,2024,Payment Months (Type 3),2,126235,1.25,1.6666666666666667,31558.75,84156.67
48457,2024,All Issues (Census),2,126235,1.25,1.6666666666666667,31558.75,84156.67
48459,2011,Payment Months (Type 3),1,390025,3,3,780050,780050
48459,2011,All Issues (Census),1,390025,3,3,780050,780050
48459,2012,Payment Months (Type 3),1,738097,1.25,1.25,184524.25,184524.25
48459,2012,All Issues (Census),1,738097,1.25,1.25,184524.25,184524.25
48461,2011,Payment Months (Type 3),4,558708.79,1.5,3,279354.4,1117417.58
48461,2011,All Issues (Census),4,558708.79,1.5,3,279354.4,1117417.58
48461,2012,Payment Months (Type 3),1,335840,1.25,1.25,83960,83960
48461,2012,All Issues (Census),1,335840,1.25,1.25,83960,83960
48461,2020,Payment Months (Type 3),1,235934,1.25,1.25,58983.5,58983.5
48461,2020,All Issues (Census),1,235934,1.25,1.25,58983.5,58983.5
48461,2021,Payment Months (Type 3),3,167750,1.25,1.3333333333333333,41937.5,55916.67
48461,2021,All Issues (Census),3,167750,1.25,1.3333333333333333,41937.5,55916.67
48461,2022,Payment Months (Type 3),2,328127,1.25,1.3333333333333333,82031.75,109375.67
48461,2022,All Issues (Census),2,328127,1.25,1.3333333333333333,82031.75,109375.67
48461,2023,Payment Months (Type 3),1,346339,1.25,1.25,86584.75,86584.75
48461,2023,All Issues (Census),1,346339,1.25,1.25,86584.75,86584.75
48461,2025,Payment Months (Type 3),1,143519.17,1.3333333333333333,1.3333333333333333,47839.72,47839.72
48461,2025,All Issues (Census),1,143519.17,1.3333333333333333,1.3333333333333333,47839.72,47839.72
48463,2012,Payment Months (Type 3),1,1424595,1.6666666666666667,1.6666666666666667,949730,949730
48463,2012,All Issues (Census),1,1424595,1.6666666666666667,1.6666666666666667,949730,949730
48463,2013,Boundary (Type 1),4,1216431,1.25,1.25,304107.75,304107.75
48463,2013,Payment Months (Type 3),1,1216431,1.3333333333333333,1.3333333333333333,405477,405477
48463,2013,All Issues (Census),5,1216431,1.25,1.3333333333333333,304107.75,405477
